gelukm;gelukv;educm;heightm;BMIm;healthm;consm;extram;agreem;emom;autom;riskym;Agem;educv;heightv;BMIv;healthv;consv;extrav;agreev;emov;autov;riskyv;Agev
1;1,5;3;187;21,447567;4;0,387311;0,31049;0,513164;1,49748;-0,330485;0,105618;40;2;165;18,732782;3;0,902522;0,59605;-0,025741;0,090127;-0,386083;0,034958;39
2;2;2;181;24,72452;3;-0,343277;0,745554;-0,00801;0,474982;-0,380057;0,099758;28;2;168;24,447279;3;-0,18764;-0,36177;-0,457694;-0,371805;0,050482;0,283958;28
2;2;3;187;29,168692;3;-0,631481;0,330327;-0,121037;0,490856;-0,247041;0,275842;34;3;164;27,141582;3;-0,046087;-0,076701;-0,261592;-0,225286;0,02871;-0,088899;31
2;2;2;180;24,074074;1;-0,208525;-0,503567;1,016607;0,73485;0,363799;0,323244;38;2;164;25,28257;4;0,345542;0,330818;-0,267666;0,065104;-0,374031;0,177033;34
1;2;3;175;24,163265;4;0,366426;0,331801;1,016607;0,852166;0,419397;0,242319;47;3;165;20,56933;4;0,068509;0,605231;0,719628;-0,303038;0,915301;0,347102;36
2;2;2;161;26,233557;4;-0,536313;-1,053375;-0,370333;-1,216722;-0,818909;0,510753;42;2;165;20,56933;4;-1,429069;-0,35308;0,400137;0,553645;1,128021;0,291041;38
2;2;2;181;26,250725;3;-0,197354;0,055914;-0,326935;-0,838874;0,078281;0,508949;27;2;170;20,069204;3;0,499722;0,178366;0,081212;-0,62173;-0,469481;0,193971;30
2;2;2;190;22,714682;3;0,101292;0,046241;-0,006149;0,471949;-0,993184;0,119287;38;2;170;24,221453;3;-0,066244;-0,503567;-0,806572;-0,308411;-0,064454;0,398073;38
2;2;2;187;21,733536;4;-0,741707;-0,219973;-0,006149;0,72119;-0,374031;-0,075976;33;2;168;19,486961;3;0,61359;0,595067;0,477702;-0,176608;-0,144158;0,072713;30
1;1;2;183;20,902386;4;-0,741707;0,02493;-0,232204;1,115612;0,455556;0,280934;34;1;165;23,875114;3;0,099835;-0,503567;-0,303129;-0,21264;-0,132105;0,280934;35
2;2;2;178;22,408787;4;0,078951;0,329836;0,513164;0,019099;0,177472;0,024066;32;1;172;20,281233;3;0,367883;-0,769781;-0,541333;-0,721134;-0,560358;-0,870643;29
2;2;2;182;26,566839;2;-0,475116;0,036569;0,626192;0,42345;0,83419;0,230665;31;2;168;23,738663;3;0,078951;0,329836;-1,325885;-0,333436;-0,615956;-2,550684;29
2;3;2;182;23,54788;4;-0,711837;-0,361278;0,219906;-0,004244;0,657629;0,372003;40;2;172;20,619253;3;-0,054345;0,330327;0,469767;-0,579892;0,673375;0,44543;33
2;2;2;191;24,396261;3;0,633017;-1,071738;-0,267666;0,233247;-0,374031;0,486089;39;2;191;24,396261;3;0,348455;0,89899;0,426369;-0,105695;0,605725;0,507627;34
2;1;2;172;27,379665;2;-0,475116;-0,558656;2,039364;1,122193;1,355607;0,449439;41;2;167;25,816629;4;0,387311;-0,21899;0,192871;-0,821001;0,593672;0,17869;37
1;1;1;173;23,722811;4;-1,316658;-1,884812;1,05207;-0,012889;1,248983;-0,096815;37;2;171;21,203106;4;-0,455688;0,31049;-0,002428;0,582496;-1,377891;0,262772;35
2;1;2;190;20,775623;3;-0,599426;0,452287;0,469767;0,193816;-0,171957;-0,04465;27;3;179;21,534908;3;0,346999;0,046241;0,477702;0,464824;0,673375;0,032348;28
2;3;2;181;20,756388;3;-0,075229;-0,760108;-0,30499;0,040667;0,088048;0,075361;38;2;174;20,478266;3;0,222689;0,027387;-0,711276;-0,800529;0,177472;0,122859;34
2;2;2;178;22,724403;3;0,098379;-0,52193;-0,545054;0,083546;-0,120052;0,439414;26;2;170;25,951557;4;-0,455688;0,046241;-0,025741;0,328595;0,177472;-3,627126;25
1;1;1;178;23,671253;3;-1,851296;-0,485204;-0,303129;-0,120705;-0,132105;0,395944;26;1;175;18,938776;3;0,345542;0,615395;0,977424;0,21864;0,903248;-2,251066;22
2;2;2;172;24,675501;3;-0,208525;-0,503567;0,251647;0,221696;0,375852;-0,199662;37;2;161;21,604105;3;-0,074501;-0,350623;0,513164;-0,202673;-0,441682;0,426436;37
2;3;2;176;23,243801;4;-0,342548;-0,229154;-1,050358;0,213196;-0,550591;0,472318;30;2;169;21,707924;3;-0,064787;0,321146;0,192379;-0,750867;0,03843;0,225973;29
2;2;2;189;22,115843;4;0,634474;0,879644;-0,564646;-0,066465;0,375852;0,678654;46;1;182;28,680111;4;0,614318;0,879644;0,122749;0,216699;0,211297;0,255267;39
2;2;2;173;21,718065;4;0,61359;0,082967;0,719628;0,592913;0,970899;0,304794;44;1;158;20,829996;4;-0,18764;0,046241;-0,564646;-0,070535;0,121873;0,491104;38
1;2;2;198;23,466993;3;-0,619582;0,481797;-0,166296;-0,189712;0,778592;-0,083846;35;2;182;20,227026;3;-0,485558;0,614413;0,085426;0,137918;0,617777;0,105652;35
2;2;1;184;22,152647;2;0,34627;-1,062557;0,216185;0,042514;0,23681;0,34604;32;1;173;26,395803;3;-1,697845;-0,21899;0,180722;-0,014909;0,788312;0,316624;29
1;1;2;178;25,249338;4;-1,133336;-0,068011;0,319416;0,735159;0,986692;0,050574;33;3;163;21,453573;3;1,168385;-0,077684;-0,634276;0,041426;-0,014836;-0,106501;29
2;2;1;181;27,166449;3;-0,475844;0,046733;-0,416156;0,26087;0,000911;0,114534;42;1;156;25,47666;4;-0,310493;-0,220464;0,321277;0,20292;0,893528;0,271128;39
1;2;3;187;23,163374;3;-0,341092;-0,238336;-0,293333;-0,508356;-0,280867;-0,928187;41;3;175;21,55102;4;-0,074501;0,613921;-0,000074;-0,246925;-0,19747;-0,611286;40
2;2;2;175;24,489796;3;0,920493;-1,601218;0,497294;0,73968;0,685428;0,307566;38;2;165;20,56933;3;0,346999;0,026896;-0,00987;-0,715734;-0,132105;-2,018495;39
1,5;2;2;180;29,629629;3;-1,29723;-0,238336;0,513164;0,082646;-0,386083;0,107661;36;2;178;21,777554;2;0,068509;0,045259;-0,424092;-0,209172;-0,380057;0,102867;33
2;2;2;176;25,826447;3;0,099835;0,594084;0,513164;0,71653;0,995005;-0,266243;31;2;168;26,57313;3;-1,831869;-0,21899;1,258533;0,171572;1,478856;-0,334253;27
4;2;2;172;22,309357;4;-0,876459;0,044767;-0,067278;-0,279859;0,651603;-0,247754;43;2;173;28,400547;3;0,481751;0,59605;-0,677674;0,061634;-0,407856;0,168328;39
2;2;2;178;23,355637;4;-0,609868;0,055423;0,208249;-0,599294;0,13762;-2,145713;45;2;168;23,030045;3;-0,609868;-0,096538;-0,1565;-0,581597;0,304461;-2,892818;38
2;2;2;185;21,329437;3;-2,119344;-0,911087;-0,08687;-0,695043;0,147386;0,195261;40;2;174;18,166204;3;-0,990327;-0,239318;-0,283537;-0,326263;-0,120052;0,218259;38
1;2;1;185;27,757486;4;-0,186183;-0,23637;0,774682;0,955467;0,685428;0,053442;38;2;168;30,116213;4;-0,207068;0,065587;1,05207;0,082694;-0,386083;0,848359;35
1;2;3;176;29,700413;2;-1,020925;-0,228171;-0,675813;0,14038;-0,219242;0,408159;37;3;176;19,369835;3;0,355984;0,330327;-0,146704;-0,495904;0,1279;0,47823;37
2,5;2,5;2;180;27,469135;2;-0,743163;-1,070755;0,513164;0,349334;0,177472;0,330503;36;1;168;20,549887;3;-0,455688;-1,317624;0,75509;-0,565911;-0,001376;0,299898;32
2;2;1;183;31,353579;2;0,078951;0,047224;0,719628;0,449793;0,605725;0,12057;46;2;183;25,680075;2;-0,31195;0,321146;-0,182166;0,008563;-0,419909;-0,161684;38
1;1;1;168;28,344671;3;0,345542;0,879644;-0,283537;0,086789;-0,374031;0,342208;34;1;178;22,408787;3;0,058066;0,898007;-0,041612;-0,040896;-0,132105;0,155618;32
2;2;1;168;26,57313;3;-0,60914;0,879644;-0,295194;0,394744;0,43145;0,272234;48;2;164;23,051754;3;-0,188368;0,595558;-0,416156;-0,31601;-0,126079;0,36597;34
2;1;2;190;22,714682;3;0,080408;-0,768798;0,774682;0,193071;0,177472;0,436011;35;1;178;18,937002;3;0,901065;-0,768798;1,254812;-0,668975;1,101628;-0,053584;33
2;2;2;178;26,827421;3;-0,352991;0,074769;-0,529184;0,000786;-0,219242;0,175449;39;2;176;24,212294;3;0,078223;-0,219973;0,120888;0,223721;0,403651;0,092739;35
2;2;1;182;28,680111;3;0,096922;0,879153;0,160072;1,053944;-0,532559;0,649563;34;2;168;20,549887;3;-0,064058;-0,503567;-0,441823;-0,655858;0,121873;-1,99629;31
2;2;2;198;23,977144;4;-0,341092;0,472616;-0,182166;0,019111;0,397624;0,521341;28;3;175;20,897959;2;-0,876459;-0,096047;0,120888;-0,164781;-0,005116;0,057974;27
2;2;3;173;26,729927;3;0,096922;-1,336969;-0,771109;0,86024;-0,417576;0,237589;46;2;173;22,386314;4;0,901065;0,879644;-0,802851;-0,319232;-0,560358;0,28382;37
2;1,5;2;190;22,160666;4;-1,027725;-1,052392;0,44224;-0,208947;0,788312;0,460186;33;2;187;20,017731;4;0,902522;1,181601;-0,545054;-0,637526;-0,374031;0,538752;32
1;1;3;192;24,685329;4;-0,720822;-0,21899;0,306701;1,511733;0,003197;0,113311;28;3;163;23,711845;3;0,902522;0,312455;-0,826164;-0,304575;-0,132105;0,008489;25
2;2;3;173;24,725183;4;-1,030639;0,178857;0,190518;0,21155;-0,205782;0,254306;42;2;173;24,725183;4;-0,329921;0,59605;-0,545054;-0,258763;-0,782797;-0,053787;32
2;2;2;183;20,902386;3;0,901065;0,614413;-0,493721;0,445959;0,201577;-0,773158;32;1;165;29,384756;3;0,212246;0,187547;-0,283537;-0,397846;0,344313;-0,276881;32
2;2;2;182;27,774424;3;-0,322392;0,187547;-0,041612;-0,348231;0,177472;0,06469;44;2;178;20,515087;3;0,623304;1,021441;-0,370898;0,141801;-0,40557;0,043475;38
2;2;2;182;24,151672;3;-1,020197;-0,086374;-0,285398;-0,103981;-0,126079;0,116702;29;1;164;22,308149;3;0,069237;-0,380624;-0,293333;-0,713104;0,310487;-0,902233;25
2;2;2;184;28,946125;4;-0,207796;0,339509;-0,652007;0,207655;0,316514;-0,334502;36;2;167;24,023809;3;-0,486286;0,462943;-0,408221;-0,323492;-0,407856;-1,031701;36
2;2;2;174;24,772097;4;0,346999;-0,541275;0,75509;0,471171;0,673375;0,335513;40;2;172;21,633316;4;1,169113;0,614413;0,774682;0,232891;0,43145;-0,073801;38
1;2;3;183;24,485653;3;-0,475116;-0,238336;-0,025741;0,04337;-0,076507;-0,286013;36;3;174;21,469151;3;-0,189097;-0,237353;-0,025741;0,093962;0,177472;0,826468;31
2;2;1;176;27,440599;3;-0,762591;-0,34095;0,095222;0,18963;0,651603;-4,286798;31;2;170;15,570934;3;-0,332106;-0,388823;-0,424092;0,334643;-0,407856;-0,04102;31
3;2;2;180;24,691359;2;-0,454959;-0,655037;-0,439962;-0,40329;0,183498;-1,703093;29;1;168;21,258503;3;-0,475116;0,055914;0,218045;-0,379618;-0,138131;-1,516822;27
2;1;2;182;22,642193;4;-0,465402;0,045259;-0,295194;-0,070323;0,121873;-0,019252;29;2;172;18,591131;3;-0,886173;-0,09703;-0,295194;-0,057811;0,276662;0,15604;26
2;2;2;175;22,857143;3;0,212975;0,329836;-0,398425;0,020992;-0,374031;0,318912;40;2;170;22,49135;2;-0,598697;0,481797;-0,182166;-0,165906;1,115968;-0,065501;36
1;2;1;182;23,245985;4;0,901065;-0,520947;0,271239;1,134336;-0,937585;0,15165;35;1;172;21,295294;4;-0,362705;0,064113;-0,031816;0,056745;-0,407856;-0,019861;31
1;2;2;195;23,668638;4;-0,969442;0,31049;-0,232204;0,577949;-0,615956;0,084239;32;2;170;25,951557;3;-1,29723;-0,239318;-1,08396;-0,454634;-0,429629;-0,07043;30
2;2;2;176;19,369835;3;0,633017;-0,484221;0,735498;0,841798;1,478856;0,480119;38;2;161;27,005131;3;0,902522;0,879644;-0,545054;-0,850594;-0,120052;0,094305;37
2;2,5;2;173;30,071169;2;1,187812;-1,195172;-0,455833;-0,628036;0,92964;-2,098738;46;2;180;18,518518;1;1,456588;0,028861;-0,251796;-0,943898;0,133926;-2,098738;40
2;2;2;178;24,93372;4;-0,18764;0,614413;0,513164;0,571012;0,177472;0,310894;33;2;168;23,030045;3;0,346999;-0,238336;0,271239;-0,184681;-0,937585;0,281575;28
2;1;2;194;24,444681;3;-0,343277;0,746537;-0,121037;0,349973;-0,120052;0,249714;29;3;176;21,952478;4;-0,034188;-0,096538;0,461831;-0,031712;0,264609;-0,172163;26
1;1;2;181;23,503555;4;-0,207068;0,614413;-0,354462;-0,361516;0,165419;0,587425;32;2;156;23,011177;4;0,326114;-0,218007;-0,251796;-0,283742;-0,374031;0,173864;31
2;2;2;185;25,420015;4;-0,198082;-0,503567;-0,006149;-0,276707;-0,092253;-1,59266;38;1;173;26,06168;3;-0,752877;0,046241;-0,529184;-0,182313;-0,318432;0,123256;35
2;2;2;178;19,883854;3;-0,331378;-0,503567;-0,545054;-0,33359;-0,374031;-4,286798;27;2;178;23,355637;2;-0,475116;-0,503567;-0,17237;-0,469194;-0,132105;0,302902;20
2;2;2;178;22,724403;3;-0,055073;0,746046;-0,045333;-0,132487;-0,017169;0,376838;31;2;175;20,571428;3;-0,331378;0,321146;-0,190101;-0,459973;0,115847;-3,559014;29
2;2,5;2;176;24,212294;4;-0,454231;-0,21899;0,235776;0,970665;-0,386083;0,18373;43;2;171;22,229061;3;0,615046;0,879644;-0,267666;-0,569203;-0,120052;0,224692;38
2;2;3;192;20,887587;3;-0,507171;0,035094;0,251647;-0,295045;0,050482;-0,294878;36;3;178;18,305769;3;-0,444517;0,888825;-0,164435;-0,264243;-0,076507;0,239831;35
3;2;2;180;24,074074;3;-0,198811;0,187547;-0,025741;0,00809;-0,259094;-0,402318;27;2;182;16,90617;3;0,490736;0,206893;-0,659943;-0,202115;-0,374031;0,009228;24
2;2;2;182;22,642193;3;-1,009754;-0,947812;0,026158;-0,590132;-0,338798;0,682349;33;2;174;22,12974;3;-1,152764;-0,360787;0,782617;-0,132326;0,33226;0,58157;31
2;2;2;192;23,057726;4;0,099835;-0,502584;-0,025741;0,460988;-0,076507;0,13593;36;1;168;20,904196;4;0,346999;0,614413;-0,025741;-0,715378;-0,132105;-1,658718;30
1;2;2;195;28,665352;3;-1,031367;-0,787652;1,103968;0,391322;1,04229;0,422734;30;2;175;30,693878;3;0,081865;0,59605;0,219906;0,454642;0,177472;-3,627126;30
1;1;2;183;23,888441;3;-0,761863;-0,21899;0,077491;-0,070619;0,165419;0,319393;36;2;170;21,453287;4;-0,464673;0,045259;-0,136908;0,189747;-0,247041;0,023905;34
1;1;2;190;22,99169;3;-0,344005;1,163238;-0,051407;0,072383;0,496815;-0,033293;38;2;173;19,713322;3;-0,342548;0,755718;0,503369;-0,115498;0,298434;-0,02347;39
1;2;3;185;23,374725;3;0,346999;0,329836;1,016607;0,595566;0,673375;0,331465;29;3;172;23,661438;3;0,367155;0,339509;0,089147;-0,079344;0,586238;0,037642;27
2;2;2;184;24,220226;3;-0,189097;0,898007;0,235776;0,306861;-0,132105;0,222948;33;2;154;20,2395;4;0,36934;0,898007;0,45811;0,607117;0,970899;0,239831;32
3;2,5;2;179;18,101807;2;0,367883;-1,05141;-0,755239;0,456966;-0,814336;0,882004;44;1;170;20,415224;3;0,327571;-0,767815;-0,092945;-1,387591;0,673375;0,590631;39
2;2;2;193;19,866304;4;-0,752877;-0,237353;-0,443684;-0,276577;-0,011142;0,586866;32;2;170;37,716263;4;-0,218967;-0,095556;0,097082;-0,039406;0,149672;0,36771;29
4,5;3;3;184;21,561909;3;-0,475116;-0,219973;-0,303129;-0,469194;-0,132105;0,388806;36;2;167;16,852522;4;-0,628567;-0,484221;-0,70334;-0,262266;-0,005116;-4,286798;32
2;2;3;187;27,16692;3;-0,207068;-0,503567;0,251647;-0,07449;-0,132105;0,314176;41;3;168;24,801588;2;0,345542;0,311473;-0,78698;-0,180088;-1,123913;0,189223;36
1;1;2;176;24,857954;4;-0,219695;-0,370951;0,241851;0,216309;0,524614;0,001129;28;1;170;19,031141;2;0,058066;0,168693;-0,269527;0,018568;0,381878;-0,076125;29
2;2;2;170;27,681662;3;-0,18764;0,452778;0,235776;0,197263;0,121873;-2,962162;35;2;169;19,257029;3;0,080408;0,595067;-0,293333;-0,331766;-0,153878;-1,256892;33
2;3;1;173;24,056934;2;0,881637;-0,52193;-0,080795;-0,843111;0,915301;0,207951;44;2;169;21,357796;3;0,902522;0,046241;-0,529184;0,581952;-0,739205;-0,571842;33
2;2;2;180;27,469135;2;0,62476;-0,362261;-0,182166;-0,238675;-0,038941;0,446193;35;2;171;21,545092;4;-1,717273;0,339509;0,565063;0,074502;0,550126;0,679174;31
1;1;2;178;22,724403;3;-0,208525;0,216074;-0,402146;0,228798;0,657629;0,098958;44;2;173;21,718065;4;-0,084943;0,197711;-0,150425;-0,320435;0,623804;0,082134;35
2;2;2;187;21,733536;3;0,326114;0,614413;-0,267666;0,092045;-0,247041;0,267885;37;2;171;27,358845;2;-0,198811;0,472124;-0,398425;-0,365686;-0,374031;0,246528;32
2;2;1;187;27,738855;3;0,326114;-0,218498;-0,39049;-0,030728;-0,247041;0,264273;38;1;166;21,048048;4;-0,095385;-0,237353;0,120888;0,159498;0,685428;0,393459;37
1;1;2;187;24,307243;4;-2,25264;-0,920268;-0,424092;0,41636;0,354079;0,254893;24;2;167;28,685144;3;-1,833325;1,162255;-1,274552;-0,042313;0,523207;-0,69485;25
2;2,5;3;181;25,945484;2;-0,723736;0,044276;0,009722;-0,17372;-0,064454;0,630256;34;2;170;19,031141;3;-0,208525;-0,503567;-0,283537;-0,458233;-0,683607;0,029662;38
1;1;2;182;25,05736;4;-0,351534;0,339509;-0,017806;0,272885;0,403651;-1,859529;34;1;168;28,69898;3;-0,065515;0,603757;-0,545054;-0,601151;-0,120052;-1,073951;27
2;2;2;176;26,472107;4;-0,742435;-0,228171;-0,45348;-0,178278;0,109821;0,121733;38;1;163;22,959087;3;0,088665;0,614413;-0,182166;-0,2534;0,171445;0,055066;39
1;2;2;186;24,569315;3;-0,198082;-0,228171;-1,137154;-0,403545;-0,110332;-0,054226;43;2;178;22,724403;3;-0,618853;-0,342915;0,452035;-0,433256;1,457083;0,405487;27
1;2;2;183;20,902386;3;-1,196718;0,452778;0,089147;-0,544542;0,193264;-1,0084;27;2;158;24,835764;2;-0,455688;-0,237353;-0,041612;-0,450704;-0,386083;0,215608;29
1,5;1,5;2;177;27,131413;3;0,078951;-0,502584;-0,00987;0,189189;-0,386083;0,50345;43;2;156;26,709402;3;-0,475116;0,349181;-0,00987;-0,173955;0,121873;0,227399;38
1,5;2;1;186;24,858366;3;0,36934;-0,23637;0,290831;0,602691;-0,615956;0,110068;39;2;169;19,607157;3;0,902522;0,879644;-0,509592;-0,180894;-0,869934;-0,048892;38
2;2;2;176;30,668905;4;-1,422268;0,604248;-0,285398;-0,013559;-0,253068;0,3137;32;1;178;22,724403;3;-0,044631;0,594576;-0,25601;0,484522;-0,897734;-0,447224;32
2;1;3;189;23,795527;3;-0,18764;-0,360296;-0,033676;0,524963;-0,441682;0,572088;30;2;176;20,983988;4;-0,064787;0,585885;-0,053268;0,013749;0,927354;0,429028;26
2;2;2;187;23,449341;3;0,098379;-0,750435;0,251647;0,727725;-0,076507;0,722565;30;1;181;19,840664;3;-0,065515;0,320654;-0,398425;-0,576117;-0,374031;-0,177023;27
2;2;2;185;26,296566;3;-0,722279;0,064604;-0,283537;0,340146;-0,120052;0,046185;30;2;175;22,530613;3;0,080408;0,632776;-0,248075;0,093962;-0,615956;0,539029;29
2;2;3;204;20,665129;3;0,057338;-0,21899;-0,132694;0,421261;0,022683;0,137194;36;2;173;22,720438;3;-0,87573;0,738338;-0,17237;-0,265795;0,050482;0,169754;35
1,5;2;2;176;35,511364;3;-0,34182;0,61343;-0,257871;0,0153;0,167752;0,311853;40;2;157;39,758205;3;-0,064787;0,321146;-0,119177;0,127489;-0,058428;0,370135;40
2;1;2;178;22,09317;4;-1,163206;0,462943;0,467906;0,122046;0,075995;0,19724;28;1;176;23,243801;3;-0,18764;0,036569;-0,521249;-0,052696;0,006937;0,129631;26
1;1;3;189;25,195263;3;-0,875002;0,34869;-0,439962;-0,70732;0,000911;0,244224;33;2;178;19,568235;3;-0,741707;1,163238;-0,658082;-0,25011;-0,494993;0,366788;39
2;2;1;171;29,410759;2;-0,189097;0,614413;-0,529184;0,431895;-0,374031;0,1893;38;1;159;29,666548;3;-0,208525;0,330818;-0,303129;-0,776689;-0,69566;-0,494032;36
2;1;2;197;32,209023;3;-0,476572;0,311473;-0,802851;0,564362;-1,123913;0,604907;40;2;162;23,624447;4;0,61359;-0,21899;0,44224;-0,319184;0,915301;-0,450336;37
1;1;2;183;23,589836;4;-1,812441;-0,500619;1,516329;1,365135;1,97476;0,173864;31;2;161;21,604105;4;0,327571;0,294093;0,219906;-0,70425;-0,132105;0,569667;28
2;6;3;186;23,991213;4;0,212246;0,727683;-0,68747;-0,740877;-0,513072;0,240235;39;2;152;20,775623;3;-0,465402;1,712064;-0,398425;-0,8402;-0,754998;0,298599;38
2;2;2;194;24,710384;3;-1,276345;-0,766833;0,235776;0,025518;-0,330485;0,219984;41;2;171;23,255018;3;-0,743163;-0,219973;0,997016;0,336407;0,351746;-0,117026;33
2;1,5;2;180;23,456791;3;-0,475116;-0,21899;0,235776;0,190184;0,43145;-0,030568;40;1;158;21,230572;4;0,345542;0,329836;-0,267666;0,346681;-0,120052;0,188219;37
2;2;1;186;27,459822;3;-1,583249;0,349181;0,461831;0,036243;0,109821;-3,47596;33;1;165;26,446281;3;-1,009754;-0,199644;0,75509;-0,294703;0,308201;-3,619113;37
1;1,5;2;189;25,195263;4;-0,773033;0,870462;-0,174231;-0,257225;0,115847;0,440417;30;3;167;22,948116;4;0,367883;0,065587;1,274404;1,13398;0,661323;-0,054869;26
1,5;2;2;197;26,540236;3;-0,229409;-1,052392;0,513164;0,350565;-0,132105;0,022724;36;2;176;23,243801;2;-0,208525;-0,219973;-0,303129;0,171815;0,43145;-2,205325;35
3;3;2;172;25,351542;2;0,346999;-1,070755;-0,061203;-0,71114;0,109821;0,364784;42;3;168;22,321428;3;-0,075229;0,320654;-0,529184;-0,503443;-0,191443;0,494448;35
2;1;2;184;22,448015;3;-0,208525;0,036569;-0,293333;0,079898;-0,253068;0,261243;26;2;170;19,377163;3;-0,886173;0,349181;-0,435748;0,050673;0,651603;0,529196;24
2;3;2;178;24,618103;3;-0,761863;-0,361278;1,133849;0,919183;1,24665;0,284463;43;1;175;21,224489;2;0,481023;0,178857;0,136759;-0,234459;-0,358284;0,167932;39
1,5;2,5;2;176;19,369835;3;0,236045;1,145858;0,758811;-0,484985;-0,640062;-1,189091;33;2;176;20,983988;2;0,902522;0,065587;-0,057482;-0,960025;0,121873;-0,566198;28
2;1;2;186;25,436466;3;-0,054345;0,339017;-0,416156;-0,650719;-0,352258;-0,502938;46;1;150;20,888889;2;-0,18764;-0,09703;-0,562786;-0,306283;0,282688;-0,552039;39
2;2;2;176;23,243801;2;-0,352991;0,330818;0,22412;0,222287;0,490788;0,176628;43;1;167;24,740938;3;-0,474387;0,321637;-0,283537;-0,780984;-0,064454;0,233551;38
1;1;2;176;24,535124;3;0,880909;-0,228663;-0,515667;-0,395928;-0,018576;-0,782904;32;2;164;22,308149;3;1,991227;2,043082;1,516329;1,361891;1,665183;-0,485808;32
2;2;1;185;24,835646;4;0,488551;0,321146;-0,269527;0,342752;0,155699;0,303172;29;2;174;19,817677;3;-0,752877;-0,37046;0,079351;0,021052;0,242836;0,43775;28
2;2;3;186;22,256908;4;0,366426;-0,503567;0,529035;0,599092;0,43145;0,02144;34;3;178;20,830704;4;-0,741707;0,329836;-0,025741;-0,056048;-0,132105;0,079627;32
2;2;2;180;24,382715;4;0,635931;0,064604;0,232055;1,365087;0,221017;0,620629;32;2;160;23,046875;3;0,346999;0,59605;-0,78698;-0,344799;-1,489087;0,26349;32
3;2;2;178;28,721121;4;0,078223;-0,085883;-0,511453;-0,164509;-0,677581;0,590554;30;2;178;28,405504;3;-1,020197;-0,655528;-0,338591;-0,747149;0,391598;0,538363;26
2;2;2;174;21,469151;4;-0,18764;0,046241;0,719628;0,706582;0,661323;0,183694;40;2;168;22,675737;4;-0,320936;0,746537;0,255368;0,360781;-0,247041;-0,034539;39
2;2;2;175;29,061224;2;-0,18764;-1,071738;-0,303129;-0,319184;-0,132105;0,350106;52;2;172;21,971336;3;0,348455;0,311473;-0,251796;-0,191806;-0,120052;0,147521;38
1;1;2;186;26,88172;4;-0,208525;0,349181;0,729423;-0,013526;0,568159;-0,01782;41;2;170;27,681662;4;-0,053616;1,030131;-0,566507;-0,380172;0,115847;0,37294;38
1;1;2;172;18,253109;4;-0,209981;-0,229154;-0,537119;0,207809;0,062535;0,257055;31;2;172;18,591131;4;-0,322392;0,187547;0,087287;-0,114528;0,397624;0,267841;29
2;2;2;178;27,458654;3;-0,343277;0,04575;-0,287258;-0,120187;0,022683;0,257019;42;3;173;20,381569;3;0,345542;-0,200627;-0,564646;-0,337035;-0,132105;0,102968;34
2;1;2;160;19,53125;4;-0,061873;-0,484713;1,397227;0,444381;0,716921;0,48248;34;2;186;24,858366;4;0,040095;-0,767815;0,513164;0,354043;0,375852;0,062704;39
1;2;2;170;21,453287;4;-0,496;-0,086374;0,095222;0,412761;-0,138131;0,188923;40;2;163;19,948059;4;-0,465402;0,747028;-0,398425;-0,189735;-0,50102;0,216895;31
3;3;1;172;21,971336;1;-0,188368;0,330327;0,106878;-0,321077;0,155699;0,102968;40;2;165;25,711662;3;-0,609868;-0,077684;-0,824303;-0,545963;-0,253068;-0,032114;34
2;1,5;2;189;22,955685;3;0,078951;-0,52193;-0,251796;0,632377;-0,120052;0,404206;31;3;163;19,948059;4;-0,205611;-0,465858;1,258533;0,087139;1,478856;0,530641;30
2;1;3;178;27,774271;3;-0,199539;-0,362261;0,37447;0,520856;0,304461;0,132283;41;2;170;25,951557;4;-0,320936;0,196729;-0,424092;0,03989;0,000911;-0,025575;40
2;2;3;180;21,604939;3;0,077494;-0,238336;-0,251796;0,19608;-0,064454;0,29918;34;2;165;22,038567;3;0,346999;-0,238336;0,180722;-0,44057;0,915301;0,511356;30
2;2;2;182;25,661152;4;-0,189097;-0,768798;0,493573;0,486014;0,673375;-0,507449;46;1;172;21,633316;4;-0,476572;0,046241;-0,303129;-0,319184;-0,132105;-0,949566;34
2;1;2;180;24,691359;3;0,096922;-1,886778;-1,048497;-0,043689;-0,473174;-0,089602;49;3;160;19,140625;3;0,099835;0,861281;-0,00987;0,892813;0,066275;0,362742;38
2;1;3;185;19,868517;4;-0,752877;0,453761;-0,537119;0,07972;-0,219242;0,067077;35;3;173;19,713322;4;0,06098;1,447815;0,477702;-0,088977;0,419397;0,325488;29
